loss,accuracy,val_loss,val_accuracy,lr,policy
0.010092341,0.996944427,0.182184026,0.927833319,1.23E-05,2
0.011655816,0.996333361,0.029949509,0.992666662,1.23E-05,2
0.010917244,0.996685207,0.047031846,0.987833321,1.23E-05,2
0.009752124,0.997166693,0.061888218,0.981666684,1.23E-05,2
0.00984615,0.997092605,0.215768039,0.916166663,1.23E-05,2
0.008824714,0.997296274,0.379856527,0.865166664,1.23E-05,2
0.009552422,0.997351825,0.048438273,0.986833334,4.12E-06,2
0.009586303,0.997055531,0.237436384,0.912999988,4.12E-06,2
0.010053472,0.996833324,0.120695777,0.952000022,4.12E-06,2
0.012689208,0.99627775,0.048859425,0.986666679,4.12E-06,2
0.009827401,0.997314811,0.315144032,0.887666643,4.12E-06,2
0.011943335,0.99640739,0.293199509,0.893666685,4.12E-06,2
0.010646873,0.996833324,0.029323524,0.992999971,4.12E-06,2
0.011746595,0.996703684,0.068356469,0.978999972,4.12E-06,2
0.009554574,0.997185171,0.220829487,0.917500019,4.12E-06,2
0.015139036,0.995796323,0.031096132,0.991999984,4.12E-06,2
0.325358003,0.901222229,5.956516266,0.112000003,0.001,3
0.049483474,0.985499978,2.785043955,0.41049999,0.001,3
0.032481775,0.989944458,1.266823769,0.623666644,0.001,3
0.024646344,0.99235183,0.263489723,0.92233336,0.001,3
0.017755335,0.994648159,0.097485974,0.971666694,0.001,3
0.013792698,0.995888889,0.070954643,0.97966665,0.001,3
0.011985213,0.996314824,0.061447199,0.983333349,0.001,3
0.010663603,0.996685207,0.071089804,0.98150003,0.001,3
0.008575154,0.997481465,0.07892178,0.982333362,0.001,3
0.007902523,0.997555554,0.073457256,0.983833313,0.001,3
0.00750163,0.997370362,0.085733131,0.978333354,0.001,3
0.007669417,0.997555554,0.079265192,0.981999993,0.001,3
0.006405452,0.998000026,0.080053106,0.982166648,0.001,3
0.007083886,0.997925937,0.069148704,0.982666671,0.001,3
0.005509317,0.998259246,0.074207783,0.982833326,0.001,3
0.007918938,0.997444451,0.090429097,0.979166687,0.001,3
0.005340726,0.998203695,0.076013394,0.983500004,0.001,3
0.003021767,0.99901849,0.059392218,0.985833347,0.000333333,3
0.002005324,0.999555528,0.0623638,0.985166669,0.000333333,3
0.001105187,0.999833345,0.057579197,0.986999989,0.000333333,3
0.00103227,0.999814808,0.05698242,0.986333311,0.000333333,3
0.000989718,0.999777794,0.061278243,0.985666692,0.000333333,3
0.00100044,0.999814808,0.056342635,0.987500012,0.000333333,3
0.000915601,0.999833345,0.063361123,0.985666692,0.000333333,3
0.000737335,0.99987036,0.061197236,0.985666692,0.000333333,3
0.000972238,0.999759257,0.061395966,0.986333311,0.000333333,3
0.001079068,0.999685168,0.06730473,0.985000014,0.000333333,3
0.000875229,0.999759257,0.0619938,0.986000001,0.000333333,3
0.000831904,0.99974072,0.066168122,0.985833347,0.000333333,3
0.00057651,0.999888897,0.064444035,0.985833347,0.000333333,3
0.000670974,0.999814808,0.061800908,0.987166643,0.000333333,3
0.000789651,0.99974072,0.057917848,0.987666667,0.000333333,3
0.000810315,0.999777794,0.062688202,0.986666679,0.000333333,3
0.000631795,0.999796271,0.060558442,0.986999989,0.000111111,3
0.000370915,0.999962986,0.058547217,0.987833321,0.000111111,3
0.000412353,0.999907434,0.060981136,0.987833321,0.000111111,3
0.000333317,0.999962986,0.060809743,0.987333357,0.000111111,3
0.000340096,0.999944448,0.061733145,0.986666679,0.000111111,3
0.000481156,0.99987036,0.06336271,0.987166643,0.000111111,3
0.000534962,0.99987036,0.063103721,0.986833334,0.000111111,3
0.000263135,0.999962986,0.06087682,0.987166643,0.000111111,3
0.000334003,0.999944448,0.063804097,0.987166643,0.000111111,3
0.000266122,0.999981463,0.062474545,0.986999989,0.000111111,3
0.000269864,0.999944448,0.061307151,0.986999989,3.70E-05,3
0.000246294,0.999944448,0.061034799,0.987333357,3.70E-05,3
0.000272677,0.999925911,0.062001649,0.987166643,3.70E-05,3
